,GRDC_6335117,GRDC_6335125,GRDC_6342660,GRDC_6342670,GRDC_6342675
2011-01-01,0.7,2.31,1.01,0.7,0.72
2011-01-02,0.69,2.14,0.98,0.72,0.69
2011-01-03,0.64,1.98,0.98,0.71,0.67
2011-01-04,0.62,1.82,0.93,0.7,0.65
2011-01-05,0.6,1.72,0.9,0.7,0.63
2011-01-06,2.23,1.98,0.88,0.69,0.62
2011-01-07,15.01,5.27,1.31,0.69,0.79
2011-01-08,9.26,8.37,2.31,0.71,1.18
2011-01-09,4.88,8.08,2.7,0.75,1.28
2011-01-10,3.15,8.31,2.78,0.83,1.43
2011-01-11,2.19,6.51,2.78,1.01,1.44
2011-01-12,1.72,5.87,2.25,1.61,2.15
2011-01-13,1.65,10.38,6.35,6.11,11.72
2011-01-14,1.53,13.09,7.3,9.35,9.78
2011-01-15,1.34,9.48,3.62,8.29,2.08
2011-01-16,1.13,6.98,2.44,4.72,1.23
2011-01-17,1.01,5.26,1.75,2.9,0.84
2011-01-18,0.94,4.52,1.66,1.02,0.76
2011-01-19,0.94,4.22,1.44,0.92,0.73
2011-01-20,0.9,3.57,1.31,0.85,0.72
2011-01-21,0.83,3.21,1.22,0.81,0.71
2011-01-22,0.75,2.92,1.18,0.74,0.7
2011-01-23,0.69,2.67,1.12,0.7,0.69
2011-01-24,0.69,2.48,1.08,0.67,0.68
2011-01-25,0.68,2.37,1.06,0.66,0.68
2011-01-26,0.86,2.46,1.06,0.66,0.67
2011-01-27,0.88,2.29,1.03,0.65,0.67
2011-01-28,0.74,2.09,1.02,0.63,0.67
2011-01-29,0.67,1.92,0.88,0.61,0.66
2011-01-30,0.61,1.78,0.9,0.59,0.66
2011-01-31,0.57,1.66,0.9,0.59,0.66
2011-02-01,0.55,1.54,0.87,0.59,0.66
2011-02-02,0.53,1.45,0.86,0.56,0.65
2011-02-03,0.55,1.41,0.86,0.56,0.66
2011-02-04,0.58,1.42,0.87,0.56,0.67
2011-02-05,0.63,1.79,1.34,0.62,1.11
2011-02-06,0.62,1.8,2.25,1.19,1.48
2011-02-07,0.58,1.69,1.46,0.94,1.02
2011-02-08,0.57,1.61,1.32,0.78,0.86
2011-02-09,0.54,1.55,1.17,0.71,0.81
2011-02-10,0.52,1.48,1.1,0.69,0.77
2011-02-11,0.51,1.48,1.06,0.7,0.76
2011-02-12,0.49,1.47,1.19,0.75,0.88
2011-02-13,0.53,1.44,1.33,1.19,0.89
2011-02-14,0.51,1.39,1.18,0.82,0.79
2011-02-15,0.52,1.36,1.11,0.74,0.74
2011-02-16,0.53,1.32,1.06,0.69,0.71
2011-02-17,0.5,1.25,1.03,0.66,0.69
2011-02-18,0.48,1.18,0.97,0.62,0.66
2011-02-19,0.47,1.12,0.93,0.62,0.65
2011-02-20,0.47,1.12,0.92,0.6,0.65
2011-02-21,0.47,1.16,0.88,0.58,0.61
2011-02-22,0.45,1.07,0.87,0.57,0.59
2011-02-23,0.41,0.98,0.84,0.54,0.58
2011-02-24,0.39,0.97,0.81,0.53,0.56
2011-02-25,0.42,0.99,0.78,0.53,0.55
2011-02-26,0.45,1.0,0.82,0.53,0.56
2011-02-27,0.6,1.39,0.86,0.55,0.59
2011-02-28,0.58,1.39,0.91,0.57,0.62
2011-03-01,0.52,1.17,0.84,0.54,0.57
2011-03-02,0.48,1.07,0.82,0.53,0.56
2011-03-03,0.44,1.01,0.79,0.51,0.55
2011-03-04,0.43,0.97,0.82,0.49,0.55
2011-03-05,0.41,0.94,0.77,0.5,0.55
2011-03-06,0.4,0.9,0.78,0.5,0.55
2011-03-07,0.38,0.86,0.77,0.49,0.54
2011-03-08,0.36,0.83,0.74,0.51,0.54
2011-03-09,0.36,0.79,0.76,0.49,0.54
2011-03-10,0.36,0.77,0.75,0.5,0.54
2011-03-11,0.35,0.74,0.75,0.5,0.54
2011-03-12,0.35,0.74,0.77,0.48,0.53
2011-03-13,0.35,0.74,0.74,0.48,0.55
2011-03-14,0.35,0.73,0.75,0.48,0.55
2011-03-15,0.35,0.71,0.75,0.48,0.54
2011-03-16,0.34,0.68,0.72,0.46,0.53
2011-03-17,0.33,0.85,0.95,0.52,0.64
2011-03-18,0.31,0.95,6.43,2.32,3.3
2011-03-19,0.36,1.07,4.31,3.66,1.57
2011-03-20,0.34,0.99,2.13,1.25,1.05
2011-03-21,0.3,0.82,1.57,0.78,0.83
2011-03-22,0.29,0.75,1.26,0.73,0.73
2011-03-23,0.28,0.72,1.12,0.66,0.68
2011-03-24,0.28,0.69,1.02,0.6,0.62
2011-03-25,0.28,0.67,0.95,0.57,0.61
2011-03-26,0.28,0.67,1.03,0.56,0.59
2011-03-27,0.27,0.73,1.07,0.55,0.68
2011-03-28,0.27,0.7,1.3,0.61,0.75
2011-03-29,0.28,0.65,1.12,0.6,0.63
2011-03-30,0.27,0.63,1.0,0.53,0.57
2011-03-31,0.28,0.69,0.94,0.51,0.56
2011-04-01,0.3,0.84,0.91,0.52,0.65
2011-04-02,0.28,0.69,0.85,0.5,0.72
2011-04-03,0.28,0.64,0.83,0.5,0.71
2011-04-04,0.31,1.83,1.05,0.53,0.81
2011-04-05,0.28,1.37,1.17,0.65,0.7
2011-04-06,0.26,1.08,0.96,0.66,0.58
2011-04-07,0.26,0.96,0.86,0.52,0.54
2011-04-08,0.25,0.86,0.85,0.49,0.5
2011-04-09,0.24,0.77,0.81,0.46,0.46
2011-04-10,0.24,0.73,0.76,0.45,0.45
2011-04-11,0.23,0.73,0.71,0.45,0.46
2011-04-12,0.24,0.71,0.74,0.46,0.49
2011-04-13,0.23,0.75,0.75,0.42,0.43
2011-04-14,0.23,0.67,0.72,0.44,0.42
2011-04-15,0.24,0.62,0.67,0.43,0.42
2011-04-16,0.24,0.57,0.68,0.42,0.41
2011-04-17,0.24,0.56,0.67,0.42,0.4
2011-04-18,0.23,0.58,0.66,0.41,0.4
2011-04-19,0.23,0.56,0.65,0.45,0.4
2011-04-20,0.23,0.53,0.65,0.35,0.39
2011-04-21,0.22,0.51,0.62,0.42,0.39
2011-04-22,0.21,0.47,0.62,0.42,0.38
2011-04-23,0.22,0.45,0.61,0.42,0.37
2011-04-24,0.21,0.52,0.61,0.41,0.37
2011-04-25,0.21,0.57,0.65,0.4,0.37
2011-04-26,0.2,0.48,0.53,0.39,0.37
2011-04-27,0.22,0.47,0.66,0.4,0.36
2011-04-28,0.22,0.47,0.88,0.4,0.43
2011-04-29,0.21,0.46,0.62,0.4,0.39
2011-04-30,0.21,0.49,0.59,0.39,0.39
2011-05-01,0.22,0.52,0.59,0.39,0.36
2011-05-02,0.19,0.46,0.6,0.39,0.33
2011-05-03,0.18,0.61,0.63,0.44,0.36
2011-05-04,0.18,0.48,0.64,0.44,0.37
2011-05-05,0.17,0.42,0.56,0.43,0.33
2011-05-06,0.18,0.41,0.55,0.39,0.33
2011-05-07,0.18,0.4,0.55,0.36,0.33
2011-05-08,0.17,0.37,0.54,0.37,0.31
2011-05-09,0.16,0.36,0.53,0.34,0.31
2011-05-10,0.16,0.35,0.51,0.34,0.3
2011-05-11,0.15,0.36,0.51,0.35,0.29
2011-05-12,0.15,0.45,0.51,0.35,0.3
2011-05-13,0.15,0.44,0.51,0.35,0.3
2011-05-14,0.16,0.39,0.51,0.35,0.3
2011-05-15,0.16,0.4,0.76,0.42,0.41
2011-05-16,0.19,0.51,0.65,0.47,0.4
2011-05-17,0.17,0.41,0.54,0.45,0.32
2011-05-18,0.16,0.38,0.48,0.36,0.33
2011-05-19,0.16,0.4,0.49,0.38,0.31
2011-05-20,0.24,0.41,0.52,0.34,0.29
2011-05-21,0.21,0.37,0.46,0.33,0.25
2011-05-22,0.16,0.37,0.46,0.29,0.26
2011-05-23,0.16,0.34,0.46,0.32,0.23
2011-05-24,0.14,0.33,0.45,0.28,0.24
2011-05-25,0.14,0.3,0.41,0.29,0.23
2011-05-26,0.15,0.28,0.43,0.29,0.23
2011-05-27,0.14,0.3,0.72,0.4,0.4
2011-05-28,0.13,0.35,0.91,0.65,0.65
2011-05-29,0.13,0.3,0.57,0.59,0.34
2011-05-30,0.13,0.23,0.49,0.41,0.28
2011-05-31,0.13,0.26,0.49,0.36,0.28
2011-06-01,0.22,0.54,0.74,0.53,0.69
2011-06-02,0.17,0.38,0.84,0.72,0.43
2011-06-03,0.12,0.32,0.62,0.49,0.34
2011-06-04,0.13,0.28,0.51,0.45,0.31
2011-06-05,0.15,0.3,0.5,0.39,0.23
2011-06-06,0.19,0.4,0.59,0.44,0.4
2011-06-07,0.12,0.42,0.59,0.61,0.44
2011-06-08,0.33,0.67,0.49,0.47,0.27
2011-06-09,0.24,0.7,0.47,0.35,0.26
2011-06-10,0.15,0.48,0.48,0.39,0.25
2011-06-11,0.14,0.41,0.46,0.36,0.28
2011-06-12,0.12,0.38,0.46,0.39,0.3
2011-06-13,0.12,0.36,0.44,0.38,0.26
2011-06-14,0.14,0.35,0.43,0.39,0.24
2011-06-15,0.2,0.34,0.42,0.33,0.18
2011-06-16,0.14,0.46,0.43,0.29,0.23
2011-06-17,0.18,0.76,0.45,0.39,0.24
2011-06-18,0.16,1.63,0.66,0.43,0.36
2011-06-19,0.16,1.41,0.69,0.57,0.56
2011-06-20,0.15,1.06,0.48,0.6,0.32
2011-06-21,0.18,0.73,0.49,0.44,0.27
2011-06-22,0.41,0.73,0.45,0.36,0.22
2011-06-23,0.55,1.03,0.52,0.37,0.25
2011-06-24,0.25,0.74,0.58,0.4,0.35
2011-06-25,0.19,0.59,0.48,0.42,0.26
2011-06-26,0.15,0.54,0.43,0.35,0.21
2011-06-27,0.13,0.48,0.42,0.31,0.2
2011-06-28,0.12,0.44,0.42,0.32,0.2
2011-06-29,0.11,0.42,0.4,0.3,0.17
2011-06-30,0.13,0.57,2.52,0.36,0.53
2011-07-01,0.11,0.44,2.51,0.57,0.52
2011-07-02,0.1,0.41,1.09,0.55,0.42
2011-07-03,0.1,0.36,0.77,0.48,0.27
2011-07-04,0.1,0.34,0.57,0.41,0.24
2011-07-05,0.1,0.33,0.54,0.37,0.27
2011-07-06,0.1,0.31,0.51,0.34,0.25
2011-07-07,0.1,0.36,0.47,0.31,0.26
2011-07-08,0.11,0.64,0.49,0.34,0.25
2011-07-09,0.1,0.4,0.52,0.37,0.41
2011-07-10,0.1,0.36,0.93,0.54,0.96
2011-07-11,0.18,0.36,0.79,0.65,0.5
2011-07-12,0.15,0.37,0.62,0.45,0.37
2011-07-13,0.33,0.82,0.9,0.39,0.34
2011-07-14,0.21,1.08,0.98,0.67,1.0
2011-07-15,0.13,0.56,0.67,0.97,0.56
2011-07-16,0.1,0.45,0.58,0.57,0.38
2011-07-17,0.18,0.54,0.52,0.43,0.34
2011-07-18,0.23,0.61,0.6,0.41,0.36
2011-07-19,0.17,0.48,0.59,0.4,0.35
2011-07-20,0.17,0.67,2.51,0.76,1.32
2011-07-21,0.27,0.66,3.62,2.8,2.1
2011-07-22,0.14,1.09,1.73,2.56,0.87
2011-07-23,0.13,1.86,2.01,1.16,0.83
2011-07-24,0.14,1.44,1.29,0.8,0.63
2011-07-25,0.13,1.07,0.98,0.6,0.48
2011-07-26,0.12,0.88,0.77,0.5,0.4
2011-07-27,0.27,1.07,0.68,0.44,0.37
2011-07-28,0.32,1.44,1.11,0.42,0.33
2011-07-29,0.18,1.0,1.49,0.4,0.45
2011-07-30,0.15,0.89,1.55,0.48,0.43
2011-07-31,0.13,0.75,1.02,0.46,0.38
2011-08-01,0.13,0.68,0.77,0.41,0.32
2011-08-02,0.12,0.62,0.73,0.37,0.31
2011-08-03,0.12,0.56,0.73,0.36,0.31
2011-08-04,0.18,0.59,0.74,0.48,0.47
2011-08-05,0.12,0.55,0.79,0.54,0.46
2011-08-06,0.17,0.62,0.88,0.46,0.36
2011-08-07,0.37,0.98,1.26,0.43,0.39
2011-08-08,0.25,0.78,2.01,0.5,0.71
2011-08-09,0.26,0.76,1.21,0.62,0.47
2011-08-10,0.21,1.07,0.95,0.5,0.39
2011-08-11,0.15,0.72,0.81,0.45,0.36
2011-08-12,0.12,0.61,0.7,0.39,0.33
2011-08-13,0.14,0.57,0.72,0.38,0.35
2011-08-14,0.11,0.53,0.67,0.39,0.36
2011-08-15,0.12,0.87,1.14,0.42,0.5
2011-08-16,0.13,0.74,1.37,0.56,0.95
2011-08-17,0.11,0.58,0.79,0.63,0.5
2011-08-18,0.1,0.52,0.76,0.45,0.41
2011-08-19,0.11,0.56,0.71,0.41,0.38
2011-08-20,0.1,0.59,0.69,0.38,0.41
2011-08-21,0.1,0.48,0.65,0.37,0.36
2011-08-22,0.11,0.45,0.62,0.33,0.32
2011-08-23,0.1,0.41,0.59,0.32,0.31
2011-08-24,0.19,0.38,0.53,0.32,0.3
2011-08-25,0.28,0.38,0.9,0.36,0.59
2011-08-26,0.2,0.38,0.73,0.51,0.43
2011-08-27,0.64,0.5,0.69,0.42,0.35
2011-08-28,0.4,0.46,0.74,0.4,0.41
2011-08-29,0.22,0.4,0.66,0.4,0.35
2011-08-30,0.15,0.38,0.61,0.35,0.33
2011-08-31,0.13,0.37,0.58,0.33,0.31
2011-09-01,0.12,0.36,0.58,0.33,0.29
2011-09-02,0.11,0.34,0.63,0.36,0.41
2011-09-03,0.11,0.33,0.61,0.41,0.38
2011-09-04,0.11,0.68,0.55,0.41,0.35
2011-09-05,0.13,0.83,0.56,0.41,0.33
2011-09-06,0.11,0.53,0.68,0.41,0.43
2011-09-07,0.12,0.49,0.57,0.41,0.34
2011-09-08,0.13,0.52,0.52,0.38,0.32
2011-09-09,0.11,0.44,0.56,0.4,0.35
2011-09-10,0.11,0.42,0.55,0.4,0.34
2011-09-11,0.16,0.39,0.55,0.35,0.31
2011-09-12,0.38,0.45,0.52,0.33,0.3
2011-09-13,0.17,0.39,0.45,0.34,0.3
2011-09-14,0.14,0.45,0.6,0.31,0.29
2011-09-15,0.12,0.4,0.54,0.38,0.39
2011-09-16,0.11,0.37,0.52,0.37,0.28
2011-09-17,0.11,0.35,0.5,0.3,0.3
2011-09-18,0.12,0.5,0.84,0.39,0.46
2011-09-19,0.12,0.5,1.97,0.83,1.15
2011-09-20,0.11,0.43,2.3,1.31,0.87
2011-09-21,0.1,0.39,1.31,0.8,0.68
2011-09-22,0.1,0.37,0.93,0.59,0.52
2011-09-23,0.1,0.36,0.78,0.48,0.45
2011-09-24,0.1,0.32,0.68,0.44,0.4
2011-09-25,0.1,0.28,0.62,0.41,0.38
2011-09-26,0.1,0.34,0.61,0.39,0.36
2011-09-27,0.1,0.32,0.58,0.37,0.35
2011-09-28,0.09,0.32,0.58,0.36,0.34
2011-09-29,0.09,0.31,0.57,0.36,0.35
2011-09-30,0.09,0.31,0.53,0.34,0.32
2011-10-01,0.08,0.31,0.52,0.35,0.33
2011-10-02,0.09,0.3,0.51,0.34,0.32
2011-10-03,0.08,0.29,0.53,0.33,0.32
2011-10-04,0.07,0.29,0.51,0.32,0.31
2011-10-05,0.09,0.29,0.48,0.3,0.31
2011-10-06,0.11,0.3,0.51,0.33,0.31
2011-10-07,0.17,0.71,0.52,0.33,0.33
2011-10-08,0.12,0.79,0.65,0.51,0.49
2011-10-09,0.1,1.13,0.73,0.59,0.73
2011-10-10,0.11,1.78,0.72,0.67,0.52
2011-10-11,0.11,1.08,0.73,0.56,0.62
2011-10-12,0.1,0.72,0.69,0.56,0.45
2011-10-13,0.11,0.75,0.66,0.57,0.55
2011-10-14,0.1,0.77,0.77,0.6,0.5
2011-10-15,0.1,0.6,0.69,0.49,0.44
2011-10-16,0.1,0.54,0.63,0.44,0.35
2011-10-17,0.1,0.51,0.55,0.41,0.36
2011-10-18,0.11,0.48,0.55,0.4,0.36
2011-10-19,0.22,1.04,0.57,0.39,0.36
2011-10-20,0.25,1.04,0.6,0.4,0.41
2011-10-21,0.16,0.73,0.59,0.41,0.38
2011-10-22,0.12,0.64,0.53,0.38,0.38
2011-10-23,0.11,0.59,0.53,0.39,0.38
2011-10-24,0.11,0.56,0.53,0.36,0.35
2011-10-25,0.11,0.53,0.5,0.39,0.35
2011-10-26,0.12,0.51,0.5,0.39,0.36
2011-10-27,0.12,0.48,0.52,0.38,0.36
2011-10-28,0.11,0.46,0.5,0.37,0.37
2011-10-29,0.11,0.44,0.49,0.35,0.36
2011-10-30,0.11,0.43,0.49,0.36,0.37
2011-10-31,0.11,0.42,0.47,0.36,0.34
2011-11-01,0.1,0.42,0.49,0.35,0.34
2011-11-02,0.11,0.41,0.47,0.36,0.35
2011-11-03,0.12,0.4,0.56,0.36,0.35
2011-11-04,0.13,0.39,0.49,0.36,0.36
2011-11-05,0.12,0.38,0.46,0.36,0.35
2011-11-06,0.12,0.37,0.44,0.35,0.35
2011-11-07,0.12,0.37,0.48,0.33,0.35
2011-11-08,0.12,0.36,0.47,0.35,0.35
2011-11-09,0.11,0.36,0.44,0.35,0.38
2011-11-10,0.11,0.35,0.43,0.35,0.37
2011-11-11,0.11,0.34,0.47,0.34,0.34
2011-11-12,0.11,0.34,0.45,0.33,0.33
2011-11-13,0.11,0.34,0.44,0.33,0.34
2011-11-14,0.1,0.34,0.46,0.35,0.34
2011-11-15,0.1,0.34,0.47,0.34,0.37
2011-11-16,0.11,0.33,0.47,0.35,0.36
2011-11-17,0.12,0.33,0.47,0.35,0.37
2011-11-18,0.12,0.33,0.44,0.35,0.36
2011-11-19,0.12,0.33,0.42,0.35,0.37
2011-11-20,0.12,0.32,0.48,0.35,0.37
2011-11-21,0.12,0.32,0.47,0.35,0.36
2011-11-22,0.12,0.31,0.46,0.33,0.37
2011-11-23,0.11,0.31,0.45,0.34,0.37
2011-11-24,0.11,0.31,0.45,0.35,0.37
2011-11-25,0.11,0.31,0.47,0.34,0.37
2011-11-26,0.12,0.31,0.49,0.35,0.37
2011-11-27,0.12,0.3,0.46,0.35,0.37
2011-11-28,0.11,0.31,0.45,0.35,0.34
2011-11-29,0.11,0.3,0.5,0.35,0.34
2011-11-30,0.11,0.31,0.46,0.35,0.35
2011-12-01,0.11,0.32,0.47,0.36,0.36
2011-12-02,0.12,0.32,0.41,0.37,0.35
2011-12-03,0.13,0.47,0.5,0.38,0.35
2011-12-04,0.18,0.61,0.65,0.4,0.4
2011-12-05,1.77,2.59,0.52,0.45,0.44
2011-12-06,0.97,1.51,0.54,0.53,0.5
2011-12-07,0.61,3.94,0.68,0.67,0.77
2011-12-08,0.57,4.22,0.79,1.18,0.83
2011-12-09,0.75,3.02,0.64,0.82,0.64
2011-12-10,0.88,6.79,1.03,0.76,1.06
2011-12-11,0.56,4.68,2.1,1.33,1.07
2011-12-12,0.53,3.93,1.38,0.96,0.89
2011-12-13,0.51,3.59,1.1,0.74,0.81
2011-12-14,0.7,3.68,1.08,0.66,0.68
2011-12-15,0.8,3.67,0.85,0.59,0.59
2011-12-16,2.94,6.2,0.96,0.63,0.84
2011-12-17,2.68,7.14,1.19,1.32,1.09
2011-12-18,1.22,4.79,1.12,0.98,0.87
2011-12-19,0.78,3.66,0.86,0.73,0.67
2011-12-20,0.63,3.11,0.82,0.62,0.6
2011-12-21,0.59,3.07,0.81,0.56,0.59
2011-12-22,0.57,4.67,0.88,0.59,0.66
2011-12-23,0.72,9.84,2.58,0.65,1.54
2011-12-24,0.65,8.93,2.25,1.66,1.02
2011-12-25,0.54,7.09,1.33,0.89,0.88
2011-12-26,0.47,5.17,1.15,0.71,0.72
2011-12-27,0.41,4.15,0.96,0.62,0.64
2011-12-28,0.39,3.52,0.88,0.54,0.6
2011-12-29,0.36,3.13,0.84,0.53,0.58
2011-12-30,0.61,3.27,0.83,0.53,0.6
2011-12-31,0.64,3.89,0.92,0.56,0.7
2012-01-01,0.76,8.78,2.46,0.86,2.03
2012-01-02,0.91,8.94,2.3,1.76,1.11
2012-01-03,0.98,7.55,1.45,0.99,0.8
2012-01-04,1.03,10.02,1.45,1.01,0.85
2012-01-05,2.34,10.65,1.68,1.38,0.79
2012-01-06,2.97,10.92,2.31,1.77,1.92
2012-01-07,1.62,8.26,1.81,1.83,1.16
2012-01-08,1.24,7.78,2.36,2.1,2.3
2012-01-09,0.92,6.38,3.05,2.37,1.59
2012-01-10,0.78,5.95,3.16,1.99,2.12
2012-01-11,0.66,5.05,2.3,1.75,1.19
2012-01-12,0.59,4.35,1.77,1.03,0.86
2012-01-13,0.56,3.9,1.44,0.83,0.79
2012-01-14,0.49,3.38,1.19,0.74,0.75
2012-01-15,0.45,3.0,1.08,0.67,0.69
2012-01-16,0.41,2.69,0.97,0.61,0.63
2012-01-17,0.38,2.41,0.91,0.57,0.58
2012-01-18,0.35,2.18,0.85,0.54,0.57
2012-01-19,0.37,2.3,1.33,0.7,1.38
2012-01-20,0.75,7.25,4.02,2.79,3.63
2012-01-21,0.82,9.21,3.61,3.88,2.38
2012-01-22,1.31,15.43,6.68,4.08,4.28
2012-01-23,1.19,11.19,3.59,3.99,2.28
2012-01-24,0.95,8.68,2.48,3.02,1.62
2012-01-25,0.76,6.63,2.14,1.44,1.34
2012-01-26,0.66,5.35,1.73,1.06,1.08
2012-01-27,0.6,4.5,1.42,0.84,0.87
2012-01-28,0.54,3.9,1.28,0.75,0.7
2012-01-29,0.49,3.43,1.15,0.7,0.6
2012-01-30,0.45,3.05,1.07,0.65,0.54
2012-01-31,0.42,2.73,1.0,0.6,0.54
2012-02-01,0.4,2.46,0.94,0.55,0.5
2012-02-02,0.39,2.2,0.85,0.53,0.46
2012-02-03,0.39,2.08,0.8,0.53,0.46
2012-02-04,0.38,1.99,0.77,0.52,0.46
2012-02-05,0.38,1.9,0.75,0.51,0.46
2012-02-06,0.37,1.81,0.72,0.49,0.46
2012-02-07,0.37,1.72,0.71,0.48,0.46
2012-02-08,0.36,1.64,0.71,0.47,0.46
2012-02-09,0.36,1.56,0.7,0.46,0.46
2012-02-10,0.35,1.49,0.69,0.46,0.46
2012-02-11,0.35,1.41,0.68,0.46,0.46
2012-02-12,0.34,1.34,0.67,0.46,0.46
2012-02-13,0.37,1.25,0.66,0.46,0.46
2012-02-14,0.38,1.18,0.66,0.46,0.46
2012-02-15,0.48,1.33,0.67,0.46,0.47
2012-02-16,0.61,1.54,0.69,0.47,0.52
2012-02-17,0.48,1.35,0.7,0.47,0.55
2012-02-18,0.47,1.51,0.74,0.51,0.65
2012-02-19,0.48,2.11,1.1,0.67,1.27
2012-02-20,0.37,1.55,1.09,1.23,1.2
2012-02-21,0.28,1.26,0.84,0.8,0.78
2012-02-22,0.26,1.18,0.78,0.68,0.68
2012-02-23,0.25,1.14,0.86,0.64,0.73
2012-02-24,0.26,1.36,1.33,0.79,1.55
2012-02-25,0.28,2.01,1.73,2.12,1.26
2012-02-26,0.3,2.71,1.6,1.19,1.24
2012-02-27,0.3,2.15,1.5,0.89,0.97
2012-02-28,0.29,1.89,1.5,0.78,0.9
2012-02-29,0.29,1.89,1.64,0.83,1.05
2012-03-01,0.28,2.2,2.08,0.94,1.13
2012-03-02,0.28,2.27,1.95,0.93,1.08
2012-03-03,0.27,2.16,1.72,0.87,1.0
2012-03-04,0.25,2.04,1.45,0.77,0.91
2012-03-05,0.27,2.14,1.31,0.71,0.85
2012-03-06,0.27,1.88,1.36,0.75,0.96
2012-03-07,0.24,1.67,1.21,0.72,0.81
2012-03-08,0.24,1.92,1.12,0.65,0.77
2012-03-09,0.23,1.78,1.31,0.65,0.86
2012-03-10,0.21,1.62,1.21,0.63,0.76
2012-03-11,0.21,1.57,1.12,0.59,0.73
2012-03-12,0.21,1.53,1.05,0.57,0.68
2012-03-13,0.21,1.54,1.03,0.55,0.65
2012-03-14,0.2,1.53,0.95,0.52,0.62
2012-03-15,0.2,1.46,0.93,0.49,0.58
2012-03-16,0.2,1.43,0.88,0.48,0.56
2012-03-17,0.2,1.41,0.84,0.47,0.55
2012-03-18,0.21,1.44,0.79,0.46,0.54
2012-03-19,0.26,1.82,0.86,0.49,0.55
2012-03-20,0.21,1.53,0.83,0.55,0.55
2012-03-21,0.2,1.34,0.78,0.46,0.54
2012-03-22,0.2,1.29,0.77,0.45,0.51
2012-03-23,0.19,1.28,0.75,0.45,0.51
2012-03-24,0.18,1.2,0.75,0.44,0.51
2012-03-25,0.18,1.15,0.84,0.44,0.63
2012-03-26,0.17,1.1,0.78,0.48,0.55
2012-03-27,0.16,1.04,0.7,0.45,0.52
2012-03-28,0.16,0.98,0.74,0.43,0.52
2012-03-29,0.16,0.94,0.7,0.42,0.52
2012-03-30,0.16,0.91,0.71,0.43,0.52
2012-03-31,0.16,0.88,0.67,0.41,0.51
2012-04-01,0.16,0.85,0.7,0.41,0.51
2012-04-02,0.16,0.81,0.68,0.39,0.5
2012-04-03,0.16,0.81,0.67,0.39,0.54
2012-04-04,0.19,1.11,0.66,0.4,0.52
2012-04-05,0.17,1.26,0.67,0.39,0.51
2012-04-06,0.16,1.45,0.77,0.43,0.58
2012-04-07,0.16,1.08,0.84,0.5,0.62
2012-04-08,0.16,0.97,0.82,0.48,0.56
2012-04-09,0.16,0.92,0.74,0.44,0.53
2012-04-10,0.19,0.92,0.72,0.42,0.5
2012-04-11,0.26,1.12,0.72,0.42,0.5
2012-04-12,0.21,1.07,0.84,0.54,0.72
2012-04-13,0.2,1.07,0.8,0.6,0.58
2012-04-14,0.17,0.91,0.76,0.44,0.53
2012-04-15,0.16,0.87,0.75,0.42,0.52
2012-04-16,0.16,1.16,0.97,0.53,0.76
2012-04-17,0.15,0.97,1.23,0.74,0.83
2012-04-18,0.15,0.92,1.07,0.62,0.65
2012-04-19,0.16,0.88,0.95,0.5,0.58
2012-04-20,0.17,0.84,0.86,0.5,0.61
2012-04-21,0.19,0.95,0.79,0.53,0.6
2012-04-22,0.25,1.84,0.74,0.48,0.55
2012-04-23,0.21,1.62,0.74,0.44,0.56
2012-04-24,0.21,1.7,0.73,0.44,0.49
2012-04-25,0.23,1.59,0.72,0.43,0.51
2012-04-26,0.21,1.4,0.7,0.42,0.46
2012-04-27,0.19,1.25,0.66,0.37,0.47
2012-04-28,0.17,1.14,0.64,0.37,0.46
2012-04-29,0.16,1.04,0.62,0.35,0.44
2012-04-30,0.18,0.97,0.62,0.34,0.45
2012-05-01,0.24,0.89,0.6,0.34,0.45
2012-05-02,0.33,1.0,0.59,0.34,0.48
2012-05-03,0.3,0.83,0.62,0.42,0.45
2012-05-04,0.21,0.77,0.62,0.35,0.43
2012-05-05,0.18,0.79,0.6,0.34,0.42
2012-05-06,0.36,0.84,0.6,0.35,0.4
2012-05-07,0.27,0.81,0.59,0.33,0.43
2012-05-08,0.2,0.71,0.59,0.34,0.43
2012-05-09,0.18,0.73,0.6,0.35,0.38
2012-05-10,0.16,0.69,0.62,0.31,0.51
2012-05-11,0.18,0.62,0.59,0.39,0.4
2012-05-12,0.41,1.06,0.77,0.37,0.54
2012-05-13,0.24,0.73,0.83,0.45,0.54
2012-05-14,0.18,0.65,0.6,0.39,0.42
2012-05-15,0.16,0.66,0.61,0.34,0.4
2012-05-16,0.19,1.73,0.66,0.36,0.41
2012-05-17,0.18,1.44,0.63,0.38,0.45
2012-05-18,0.16,1.1,0.59,0.35,0.38
2012-05-19,0.18,1.05,0.58,0.32,0.37
2012-05-20,0.35,0.89,0.55,0.31,0.37
2012-05-21,0.21,1.22,0.51,0.3,0.33
2012-05-22,0.17,3.56,0.52,0.3,0.32
2012-05-23,0.14,2.09,0.52,0.31,0.32
2012-05-24,0.13,1.65,0.52,0.3,0.31
2012-05-25,0.12,1.37,0.51,0.3,0.38
2012-05-26,0.1,1.16,0.5,0.31,0.29
2012-05-27,0.1,1.03,0.49,0.24,0.26
2012-05-28,0.11,0.93,0.49,0.28,0.27
2012-05-29,0.11,0.86,0.54,0.29,0.32
2012-05-30,0.1,0.8,0.73,0.33,0.3
